"DATA_EXPLO";"OCUPACIO";"CODI_DISTRICTE";"NOM_DISTRICTE";"CODI_BARRI";"NOM_BARRI";"EMPLACAMENT";"SUPERFICIE_OCUPADA";"TAULES";"CADIRES";"TAULES_VORERA";"CADIRES_VORERA";"TAULES_CALCADA";"CADIRES_CALCADA";"ORDENACIO";"VIGENCIA";"X_ETRS89";"Y_ETRS89";"LATITUD";"LONGITUD"
1/7/2023 0:00:00;"Terrasses en Via Pública";1;"Ciutat Vella";2;"el Barri Gòtic";"PL. TRAGINERS, 8";"9";4,00;16,00;4,00;16,00;0,00;0,00;"General";"Anual";"31432310";"81503779";"41.3821373920753";"2.17995246687465"
1/7/2023 0:00:00;"Terrasses en Via Pública";1;"Ciutat Vella";2;"el Barri Gòtic";"PG. COLOM, 8";"13.5";6,00;24,00;6,00;24,00;0,00;0,00;"General";"Anual";"31513052";"81299271";"41.3803023232235";"2.18094113341186"
1/7/2023 0:00:00;"Terrasses en Via Pública";1;"Ciutat Vella";2;"el Barri Gòtic";"C. MERCE, 46";"8";2,00;8,00;2,00;8,00;0,00;0,00;"General";"Anual";"31532833";"81392938";"41.3811476391543";"2.18116709533623"
1/7/2023 0:00:00;"Terrasses en Via Pública";1;"Ciutat Vella";2;"el Barri Gòtic";"PL. SANT MIQUEL, 1";"18";8,00;32,00;8,00;32,00;0,00;0,00;"General";"Anual";"31180283";"81513135";"41.3822001404549";"2.17693754022637"
1/7/2023 0:00:00;"Terrasses en Via Pública";1;"Ciutat Vella";2;"el Barri Gòtic";"PL. NOVA, 3";"18";8,00;32,00;8,00;32,00;0,00;0,00;"General";"Anual";"31013472";"81734652";"41.384180992076";"2.17491751033953"
1/7/2023 0:00:00;"Terrasses en Via Pública";1;"Ciutat Vella";2;"el Barri Gòtic";"PL. REIAL, 10";"18";8,00;32,00;8,00;32,00;0,00;0,00;"General";"Anual";"31066353";"81294576";"41.3802218902529";"2.17559996997795"
1/7/2023 0:00:00;"Terrasses en Via Pública";1;"Ciutat Vella";2;"el Barri Gòtic";"PL. REIAL, 18";"27";12,00;48,00;12,00;48,00;0,00;0,00;"General";"Anual";"31029326";"81247024";"41.3797904302039";"2.17516260779927"
1/7/2023 0:00:00;"Terrasses en Via Pública";1;"Ciutat Vella";2;"el Barri Gòtic";"PL. REIAL, 3";"24.9";11,00;44,00;11,00;44,00;0,00;0,00;"General";"Anual";"30991180";"81288195";"41.3801579745966";"2.17470176753537"
1/7/2023 0:00:00;"Terrasses en Via Pública";1;"Ciutat Vella";2;"el Barri Gòtic";"C. AMPLE, 15";"32";8,00;32,00;8,00;32,00;0,00;0,00;"General";"Anual";"31373974";"81214636";"41.3795281895543";"2.17928759951826"
1/7/2023 0:00:00;"Terrasses en Via Pública";1;"Ciutat Vella";2;"el Barri Gòtic";"PL. REIAL, 10";"13.5";6,00;24,00;6,00;24,00;0,00;0,00;"General";"Anual";"31066353";"81294576";"41.3802218902529";"2.17559996997795"
1/7/2023 0:00:00;"Terrasses en Via Pública";1;"Ciutat Vella";2;"el Barri Gòtic";"BDA. VILADECOLS, 6";"9";4,00;16,00;4,00;16,00;0,00;0,00;"General";"Anual";"31416110";"81471386";"41.3818442567605";"2.17976240541392"
1/7/2023 0:00:00;"Terrasses en Via Pública";1;"Ciutat Vella";2;"el Barri Gòtic";"AV. CATEDRAL, 3";"13.5";6,00;24,00;6,00;24,00;0,00;0,00;"General";"Anual";"31051329";"81782298";"41.3846133707532";"2.17536481505605"
1/7/2023 0:00:00;"Terrasses en Via Pública";1;"Ciutat Vella";2;"el Barri Gòtic";"C. RIVADENEYRA, 1";"32";8,00;32,00;8,00;32,00;0,00;0,00;"General";"Anual";"30674972";"81913707";"41.3857645869194";"2.17084895058259"
1/7/2023 0:00:00;"Terrasses en Via Pública";1;"Ciutat Vella";2;"el Barri Gòtic";"C. SALOMO BEN ADRET, 12";"4.5";2,00;8,00;2,00;8,00;0,00;0,00;"General";"Anual";"31067779";"81584744";"41.3828354703186";"2.17558401463981"
1/7/2023 0:00:00;"Terrasses en Via Pública";1;"Ciutat Vella";2;"el Barri Gòtic";"PL. VERONICA, 1";"9";4,00;16,00;4,00;16,00;0,00;0,00;"General";"Anual";"31218870";"81378838";"41.3809938660442";"2.17741422646001"
1/7/2023 0:00:00;"Terrasses en Via Pública";1;"Ciutat Vella";2;"el Barri Gòtic";"PL. REIAL, 13";"67.5";30,00;120,00;30,00;120,00;0,00;0,00;"General";"Anual";"31075692";"81256160";"41.3798766885852";"2.17571601617275"
1/7/2023 0:00:00;"Terrasses en Via Pública";1;"Ciutat Vella";2;"el Barri Gòtic";"C. CAPELLANS, 9";"48";12,00;48,00;12,00;48,00;0,00;0,00;"General";"Anual";"30973392";"81854995";"41.3852614472743";"2.17442448877409"
1/7/2023 0:00:00;"Terrasses en Via Pública";1;"Ciutat Vella";2;"el Barri Gòtic";"PL. REIAL, 4";"54";24,00;96,00;24,00;96,00;0,00;0,00;"General";"Anual";"31000492";"81304062";"41.3803016826146";"2.1748113150256"
1/7/2023 0:00:00;"Terrasses en Espai Privat d'Ús Públic";1;"Ciutat Vella";2;"el Barri Gòtic";"PL. REIAL, 7";"18";8,00;32,00;8,00;32,00;0,00;0,00;"General";"Anual";"31031093";"81331705";"41.3805532786455";"2.17517410045728"
1/7/2023 0:00:00;"Terrasses en Via Pública";1;"Ciutat Vella";2;"el Barri Gòtic";"C. COMTAL, 31-35";"6.75";3,00;12,00;3,00;12,00;0,00;0,00;"General";"Anual";"30941560";"82031285";"41.3868465056586";"2.17402371311455"
1/7/2023 0:00:00;"Terrasses en Via Pública";1;"Ciutat Vella";2;"el Barri Gòtic";"VIA. LAIETANA, 19";"16";4,00;16,00;4,00;16,00;0,00;0,00;"General";"Anual";"31361989";"81660979";"41.3835472510396";"2.17909372617091"
1/7/2023 0:00:00;"Terrasses en Via Pública";1;"Ciutat Vella";2;"el Barri Gòtic";"PL. REIAL, 12";"4.5";2,00;8,00;2,00;8,00;0,00;0,00;"General";"Anual";"31086576";"81267045";"41.3799756588766";"2.17584493010989"
1/7/2023 0:00:00;"Terrasses en Via Pública";1;"Ciutat Vella";2;"el Barri Gòtic";"C. SAGRISTANS, 3";"18";8,00;32,00;8,00;32,00;0,00;0,00;"General";"Anual";"31024484";"81827754";"41.3850204780793";"2.1750386023587"
1/7/2023 0:00:00;"Terrasses en Via Pública";1;"Ciutat Vella";2;"el Barri Gòtic";"PL. REIAL, 5";"54";24,00;96,00;24,00;96,00;0,00;0,00;"General";"Anual";"31012307";"81315786";"41.3804082903599";"2.17495126594901"
1/7/2023 0:00:00;"Terrasses en Via Pública";1;"Ciutat Vella";2;"el Barri Gòtic";"PL. REI, 1";"27";12,00;48,00;12,00;48,00;0,00;0,00;"General";"Anual";"31205313";"81729077";"41.3841472074491";"2.1772123444396"
1/7/2023 0:00:00;"Terrasses en Via Pública";1;"Ciutat Vella";2;"el Barri Gòtic";"PG. COLOM, 10";"18";8,00;32,00;8,00;32,00;0,00;0,00;"General";"Anual";"31498017";"81275037";"41.3800827744717";"2.1807640816451"
1/7/2023 0:00:00;"Terrasses en Via Pública";1;"Ciutat Vella";2;"el Barri Gòtic";"PG. COLOM, 4";"18";8,00;32,00;8,00;32,00;0,00;0,00;"General";"Anual";"31541566";"81350614";"41.3807671818478";"2.18127630867526"
1/7/2023 0:00:00;"Terrasses en Via Pública";1;"Ciutat Vella";2;"el Barri Gòtic";"C. BOT, 23-25";"27";12,00;48,00;12,00;48,00;0,00;0,00;"General";"Anual";"30754147";"81776236";"41.3845332471493";"2.17181152752189"
1/7/2023 0:00:00;"Terrasses en Via Pública";1;"Ciutat Vella";2;"el Barri Gòtic";"C. ESCUDELLERS, 40";"9";4,00;16,00;4,00;16,00;0,00;0,00;"General";"Anual";"31190266";"81293465";"41.3802224903502";"2.1770818654401"
1/7/2023 0:00:00;"Terrasses en Via Pública";1;"Ciutat Vella";2;"el Barri Gòtic";"PL. REIAL, 8";"31.5";14,00;56,00;14,00;56,00;0,00;0,00;"General";"Anual";"31039547";"81322803";"41.3804738255605";"2.17527620806842"
1/7/2023 0:00:00;"Terrasses en Via Pública";1;"Ciutat Vella";2;"el Barri Gòtic";"PG. COLOM, 5";"18";8,00;32,00;8,00;32,00;0,00;0,00;"General";"Anual";"31536199";"81342658";"41.3806950677152";"2.18121302755247"
1/7/2023 0:00:00;"Terrasses en Via Pública";1;"Ciutat Vella";2;"el Barri Gòtic";"PLTA. MANUEL RIBE, 1";"4.5";2,00;8,00;2,00;8,00;0,00;0,00;"General";"Anual";"31062587";"81566992";"41.3826751384428";"2.17552394512587"
1/7/2023 0:00:00;"Terrasses en Via Pública";1;"Ciutat Vella";2;"el Barri Gòtic";"C. ARAI, 3";"9";4,00;16,00;4,00;16,00;0,00;0,00;"General";"Anual";"31189179";"81324794";"41.3805045686463";"2.17706530963724"
1/7/2023 0:00:00;"Terrasses en Via Pública";1;"Ciutat Vella";2;"el Barri Gòtic";"PL. PORTAL DE LA PAU, 4";"24";6,00;24,00;6,00;24,00;0,00;0,00;"General";"Anual";"31216971";"80915390";"41.3768195599582";"2.17744411548738"
1/7/2023 0:00:00;"Terrasses en Via Pública";1;"Ciutat Vella";2;"el Barri Gòtic";"C. RAMBLA, 56";"18";8,00;32,00;8,00;32,00;0,00;0,00;"General";"Anual";"30967912";"81286783";"41.3801432611656";"2.17442368674044"
1/7/2023 0:00:00;"Terrasses en Via Pública";1;"Ciutat Vella";2;"el Barri Gòtic";"PL. REIAL, 10";"40.5";18,00;72,00;18,00;72,00;0,00;0,00;"General";"Anual";"31066353";"81294576";"41.3802218902529";"2.17559996997795"
1/7/2023 0:00:00;"Terrasses en Via Pública";1;"Ciutat Vella";2;"el Barri Gòtic";"PL. DUC DE MEDINACELI, 6";"16";4,00;16,00;4,00;16,00;0,00;0,00;"General";"Anual";"31342356";"81053329";"41.3780726456096";"2.17892778440759"
1/7/2023 0:00:00;"Terrasses en Via Pública";1;"Ciutat Vella";2;"el Barri Gòtic";"C. TAPINERIA, 12";"27";12,00;48,00;12,00;48,00;0,00;0,00;"General";"Anual";"31162106";"81798455";"41.3847683786461";"2.17668775552177"
1/7/2023 0:00:00;"Terrasses en Via Pública";1;"Ciutat Vella";2;"el Barri Gòtic";"C. VEGUER, 1-3";"6.75";3,00;12,00;3,00;12,00;0,00;0,00;"General";"Anual";"31252887";"81679404";"41.3837038840582";"2.17778691145014"
1/7/2023 0:00:00;"Terrasses en Via Pública";1;"Ciutat Vella";2;"el Barri Gòtic";"PL. SANT MIQUEL, 1";"18";8,00;32,00;8,00;32,00;0,00;0,00;"General";"Anual";"31180283";"81513135";"41.3822001404549";"2.17693754022637"
1/7/2023 0:00:00;"Terrasses en Via Pública";1;"Ciutat Vella";2;"el Barri Gòtic";"PL. SANT JOSEP ORIOL, 1";"13.5";6,00;24,00;6,00;24,00;0,00;0,00;"General";"Anual";"30932299";"81548986";"41.3825017894128";"2.17396793736664"
1/7/2023 0:00:00;"Terrasses en Via Pública";1;"Ciutat Vella";2;"el Barri Gòtic";"PL. PI, 5";"9";4,00;16,00;4,00;16,00;0,00;0,00;"General";"Anual";"30913534";"81557340";"41.3825754202457";"2.17374258267429"
1/7/2023 0:00:00;"Terrasses en Via Pública";1;"Ciutat Vella";2;"el Barri Gòtic";"PL. REIAL, 2";"13.5";6,00;24,00;6,00;24,00;0,00;0,00;"General";"Anual";"30997082";"81281817";"41.3801010359981";"2.17477307060254"
1/7/2023 0:00:00;"Terrasses en Via Pública";1;"Ciutat Vella";2;"el Barri Gòtic";"PL. SANT JOSEP ORIOL, 4";"13.5";6,00;24,00;6,00;24,00;0,00;0,00;"General";"Anual";"30961138";"81547234";"41.3824884849021";"2.17431300968536"
1/7/2023 0:00:00;"Terrasses en Via Pública";1;"Ciutat Vella";2;"el Barri Gòtic";"C. RAMBLA, 50";"27";12,00;48,00;12,00;48,00;0,00;0,00;"General";"Anual";"30984075";"81261583";"41.3799176787249";"2.17461983571672"
1/7/2023 0:00:00;"Terrasses en Via Pública";1;"Ciutat Vella";2;"el Barri Gòtic";"PL. SANT JOSEP ORIOL, 10";"9";4,00;16,00;4,00;16,00;0,00;0,00;"General";"Anual";"30975808";"81491499";"41.3819877550581";"2.17449479037"
1/7/2023 0:00:00;"Terrasses en Via Pública";1;"Ciutat Vella";2;"el Barri Gòtic";"PL. ANGEL, 5";"13.5";6,00;24,00;6,00;24,00;0,00;0,00;"General";"Anual";"31319707";"81685460";"41.3837641358419";"2.178585311047"
1/7/2023 0:00:00;"Terrasses en Via Pública";1;"Ciutat Vella";2;"el Barri Gòtic";"PL. SANT JOSEP ORIOL, 3";"9";4,00;16,00;4,00;16,00;0,00;0,00;"General";"Anual";"30948127";"81562364";"41.3826236396952";"2.17415569281906"
1/7/2023 0:00:00;"Terrasses en Via Pública";1;"Ciutat Vella";2;"el Barri Gòtic";"PLTA. PI, 5";"9";4,00;16,00;4,00;16,00;0,00;0,00;"General";"Anual";"30971676";"81480151";"41.3818851924928";"2.17444667071747"
1/7/2023 0:00:00;"Terrasses en Via Pública";1;"Ciutat Vella";2;"el Barri Gòtic";"C. RAMBLA, 76";"32";8,00;32,00;8,00;32,00;0,00;0,00;"General";"Anual";"30907352";"81379374";"41.3809720027555";"2.17368894645607"
1/7/2023 0:00:00;"Terrasses en Espai Privat d'Ús Públic";1;"Ciutat Vella";2;"el Barri Gòtic";"C. COLOM, 2";"11.25";5,00;20,00;5,00;20,00;0,00;0,00;"General";"Anual";"31005779";"81240775";"41.3797321285328";"2.17488174282078"
1/7/2023 0:00:00;"Terrasses en Via Pública";1;"Ciutat Vella";2;"el Barri Gòtic";"PL. SANT MIQUEL, 1";"18";8,00;32,00;8,00;32,00;0,00;0,00;"General";"Anual";"31180283";"81513135";"41.3822001404549";"2.17693754022637"
1/7/2023 0:00:00;"Terrasses en Via Pública";1;"Ciutat Vella";2;"el Barri Gòtic";"PTGE. MADOZ, 6";"9";4,00;16,00;4,00;16,00;0,00;0,00;"General";"Anual";"30995691";"81317896";"41.3804258696574";"2.17475232872069"
1/7/2023 0:00:00;"Terrasses en Via Pública";1;"Ciutat Vella";2;"el Barri Gòtic";"PL. PI, 6";"9";4,00;16,00;4,00;16,00;0,00;0,00;"General";"Anual";"30925663";"81544212";"41.3824582217142";"2.17388912462146"
1/7/2023 0:00:00;"Terrasses en Via Pública";1;"Ciutat Vella";2;"el Barri Gòtic";"PL. SANT MIQUEL, 1";"18";8,00;32,00;8,00;32,00;0,00;0,00;"General";"Anual";"31180283";"81513135";"41.3822001404549";"2.17693754022637"
1/7/2023 0:00:00;"Terrasses en Via Pública";1;"Ciutat Vella";2;"el Barri Gòtic";"PL. SANT JOSEP ORIOL, 2";"9";4,00;16,00;4,00;16,00;0,00;0,00;"General";"Anual";"30934372";"81564875";"41.3826450748406";"2.17399091642159"
1/7/2023 0:00:00;"Terrasses en Via Pública";1;"Ciutat Vella";2;"el Barri Gòtic";"PTGE. PAU, 11";"18";8,00;32,00;8,00;32,00;0,00;0,00;"General";"Anual";"31247128";"81039967";"41.3779441669622";"2.17779058723766"
1/7/2023 0:00:00;"Terrasses en Via Pública";1;"Ciutat Vella";2;"el Barri Gòtic";"PLTA. PI, 1";"9";4,00;16,00;4,00;16,00;0,00;0,00;"General";"Anual";"30971017";"81466298";"41.381760366096";"2.17444036816858"
1/7/2023 0:00:00;"Terrasses en Via Pública";1;"Ciutat Vella";2;"el Barri Gòtic";"PL. TRAGINERS, 8";"9";4,00;16,00;4,00;16,00;0,00;0,00;"General";"Anual";"31432176";"81503938";"41.3821388127228";"2.17995084644345"
1/7/2023 0:00:00;"Terrasses en Via Pública";1;"Ciutat Vella";2;"el Barri Gòtic";"C. FRANCESC PUJOLS, 3";"6.75";3,00;12,00;3,00;12,00;0,00;0,00;"General";"Anual";"30844867";"81755924";"41.3843581067381";"2.17289875912741"
1/7/2023 0:00:00;"Terrasses en Via Pública";1;"Ciutat Vella";2;"el Barri Gòtic";"PG. COLOM, 7";"9";4,00;16,00;4,00;16,00;0,00;0,00;"General";"Anual";"31520322";"81311431";"41.3804124637225";"2.18102669522788"
1/7/2023 0:00:00;"Terrasses en Via Pública";1;"Ciutat Vella";2;"el Barri Gòtic";"PLTA. MANUEL RIBE, 1";"4.5";2,00;8,00;2,00;8,00;0,00;0,00;"General";"Anual";"31062587";"81566992";"41.3826751384428";"2.17552394512587"
1/7/2023 0:00:00;"Terrasses en Espai Privat d'Ús Públic";1;"Ciutat Vella";2;"el Barri Gòtic";"PL. REIAL, 11";"18";8,00;32,00;8,00;32,00;0,00;0,00;"General";"Anual";"31083618";"81276396";"41.3800596272601";"2.17580849468111"
1/7/2023 0:00:00;"Terrasses en Espai Privat d'Ús Públic";1;"Ciutat Vella";2;"el Barri Gòtic";"PL. REIAL, 12";"13.5";6,00;24,00;6,00;24,00;0,00;0,00;"General";"Anual";"31086576";"81267045";"41.3799756588766";"2.17584493010989"
1/7/2023 0:00:00;"Terrasses en Via Pública";1;"Ciutat Vella";2;"el Barri Gòtic";"PTGE. MADOZ, 1";"9";4,00;16,00;4,00;16,00;0,00;0,00;"General";"Anual";"30993781";"81336445";"41.3805927712339";"2.17472737643702"
1/7/2023 0:00:00;"Terrasses en Via Pública";1;"Ciutat Vella";2;"el Barri Gòtic";"PG. COLOM, 7";"13.5";6,00;24,00;6,00;24,00;0,00;0,00;"General";"Anual";"31520451";"81310974";"41.3804083586306";"2.18102828947556"
1/7/2023 0:00:00;"Terrasses en Via Pública";1;"Ciutat Vella";2;"el Barri Gòtic";"PLTA. MANUEL RIBE, 1";"4.5";2,00;8,00;2,00;8,00;0,00;0,00;"General";"Anual";"31062587";"81566992";"41.3826751384428";"2.17552394512587"
1/7/2023 0:00:00;"Terrasses en Via Pública";1;"Ciutat Vella";2;"el Barri Gòtic";"PLTA. MANUEL RIBE, 1";"4.5";2,00;8,00;2,00;8,00;0,00;0,00;"General";"Anual";"31062587";"81566992";"41.3826751384428";"2.17552394512587"
1/7/2023 0:00:00;"Terrasses en Espai Privat d'Ús Públic";1;"Ciutat Vella";2;"el Barri Gòtic";"PL. REIAL, 13";"67.5";30,00;120,00;30,00;120,00;0,00;0,00;"General";"Anual";"31075692";"81256160";"41.3798766885852";"2.17571601617275"
1/7/2023 0:00:00;"Terrasses en Espai Privat d'Ús Públic";1;"Ciutat Vella";2;"el Barri Gòtic";"PL. REIAL, 3";"45";19,00;76,00;19,00;76,00;0,00;0,00;"General";"Anual";"30991180";"81288195";"41.3801579745966";"2.17470176753537"
1/7/2023 0:00:00;"Terrasses en Espai Privat d'Ús Públic";1;"Ciutat Vella";2;"el Barri Gòtic";"PL. REIAL, 2";"13.5";6,00;24,00;6,00;24,00;0,00;0,00;"General";"Anual";"30997082";"81281817";"41.3801010359981";"2.17477307060254"
1/7/2023 0:00:00;"Terrasses en Espai Privat d'Ús Públic";1;"Ciutat Vella";2;"el Barri Gòtic";"PL. REIAL, 1";"31.5";14,00;56,00;14,00;56,00;0,00;0,00;"General";"Anual";"31005553";"81272613";"41.3800188646931";"2.17487541564925"
1/7/2023 0:00:00;"Terrasses en Via Pública";1;"Ciutat Vella";2;"el Barri Gòtic";"PL. ANGEL, 5";"9";4,00;16,00;4,00;16,00;0,00;0,00;"General";"Anual";"31319707";"81685460";"41.3837641358419";"2.178585311047"
1/7/2023 0:00:00;"Terrasses en Via Pública";1;"Ciutat Vella";2;"el Barri Gòtic";"PLTA. MANUEL RIBE, 1";"4.5";2,00;8,00;2,00;8,00;0,00;0,00;"General";"Anual";"31062587";"81566992";"41.3826751384428";"2.17552394512587"
1/7/2023 0:00:00;"Terrasses en Via Pública";1;"Ciutat Vella";2;"el Barri Gòtic";"PL. SANT JOSEP ORIOL, 6";"9";4,00;16,00;4,00;16,00;0,00;0,00;"General";"Anual";"30968836";"81516901";"41.3822159451459";"2.17440852219278"
1/7/2023 0:00:00;"Terrasses en Via Pública";1;"Ciutat Vella";2;"el Barri Gòtic";"C. RAMBLA, 66";"18";8,00;32,00;8,00;32,00;0,00;0,00;"General";"Anual";"30937174";"81334532";"41.3805706845154";"2.17405067644251"
1/7/2023 0:00:00;"Terrasses en Via Pública";1;"Ciutat Vella";2;"el Barri Gòtic";"PL. REGOMIR, 4";"4.5";2,00;8,00;2,00;8,00;0,00;0,00;"General";"Anual";"31319717";"81447323";"41.3816193055439";"2.17861242215277"
1/7/2023 0:00:00;"Terrasses en Via Pública";1;"Ciutat Vella";2;"el Barri Gòtic";"PL. DUC DE MEDINACELI, 2";"4.5";2,00;8,00;2,00;8,00;0,00;0,00;"General";"Anual";"31322241";"81115921";"41.3786346775561";"2.17868016151796"
1/7/2023 0:00:00;"Terrasses en Via Pública";1;"Ciutat Vella";2;"el Barri Gòtic";"PL. DUC DE MEDINACELI, 4";"9";4,00;16,00;4,00;16,00;0,00;0,00;"General";"Anual";"31376588";"81094467";"41.3784460841389";"2.17933246446521"
1/7/2023 0:00:00;"Terrasses en Via Pública";1;"Ciutat Vella";2;"el Barri Gòtic";"PLTA. PI, 1";"9";4,00;16,00;4,00;16,00;0,00;0,00;"General";"Anual";"30971454";"81466239";"41.3817598721936";"2.17444560071803"
1/7/2023 0:00:00;"Terrasses en Espai Privat d'Ús Públic";1;"Ciutat Vella";2;"el Barri Gòtic";"PL. REIAL, 18";"47.25";21,00;84,00;21,00;84,00;0,00;0,00;"General";"Anual";"31029326";"81247024";"41.3797904302039";"2.17516260779927"
1/7/2023 0:00:00;"Terrasses en Espai Privat d'Ús Públic";1;"Ciutat Vella";2;"el Barri Gòtic";"PL. REIAL, 8";"40.5";18,00;72,00;18,00;72,00;0,00;0,00;"General";"Anual";"31039547";"81322803";"41.3804738255605";"2.17527620806842"
1/7/2023 0:00:00;"Terrasses en Via Pública";1;"Ciutat Vella";2;"el Barri Gòtic";"C. RAMBLA, 78";"18";8,00;32,00;8,00;32,00;0,00;0,00;"General";"Anual";"30898244";"81393929";"41.3811023131189";"2.17357837081247"
1/7/2023 0:00:00;"Terrasses en Espai Privat d'Ús Públic";1;"Ciutat Vella";2;"el Barri Gòtic";"PL. REIAL, 10";"40.5";18,00;72,00;18,00;72,00;0,00;0,00;"General";"Anual";"31066353";"81294576";"41.3802218902529";"2.17559996997795"
1/7/2023 0:00:00;"Terrasses en Espai Privat d'Ús Públic";1;"Ciutat Vella";2;"el Barri Gòtic";"PL. REIAL, 10";"40.5";18,00;72,00;18,00;72,00;0,00;0,00;"General";"Anual";"31066353";"81294576";"41.3802218902529";"2.17559996997795"
1/7/2023 0:00:00;"Terrasses en Espai Privat d'Ús Públic";1;"Ciutat Vella";2;"el Barri Gòtic";"PL. REIAL, 10";"13.5";6,00;24,00;6,00;24,00;0,00;0,00;"General";"Anual";"31066353";"81294576";"41.3802218902529";"2.17559996997795"
1/7/2023 0:00:00;"Terrasses en Via Pública";1;"Ciutat Vella";2;"el Barri Gòtic";"PL. NOVA, 3";"9";4,00;16,00;4,00;16,00;0,00;0,00;"General";"Anual";"31014096";"81734878";"41.3841830810989";"2.17492494693802"
1/7/2023 0:00:00;"Terrasses en Espai Privat d'Ús Públic";1;"Ciutat Vella";2;"el Barri Gòtic";"PL. REIAL, 16";"36";16,00;64,00;16,00;64,00;0,00;0,00;"General";"Anual";"31045008";"81230213";"41.3796403625138";"2.17535204685442"
1/7/2023 0:00:00;"Terrasses en Espai Privat d'Ús Públic";1;"Ciutat Vella";2;"el Barri Gòtic";"PL. REIAL, 5";"45";20,00;80,00;20,00;80,00;0,00;0,00;"General";"Anual";"31012307";"81315786";"41.3804082903599";"2.17495126594901"
1/7/2023 0:00:00;"Terrasses en Espai Privat d'Ús Públic";1;"Ciutat Vella";2;"el Barri Gòtic";"C. FERRAN, 38";"18";8,00;32,00;8,00;32,00;0,00;0,00;"General";"Anual";"31129702";"81488460";"41.3819735717708";"2.17633547154023"
1/7/2023 0:00:00;"Terrasses en Espai Privat d'Ús Públic";1;"Ciutat Vella";2;"el Barri Gòtic";"PL. REIAL, 10";"18";8,00;32,00;8,00;32,00;0,00;0,00;"General";"Anual";"31066353";"81294576";"41.3802218902529";"2.17559996997795"
1/7/2023 0:00:00;"Terrasses en Espai Privat d'Ús Públic";1;"Ciutat Vella";2;"el Barri Gòtic";"PL. REIAL, 4";"49.5";22,00;88,00;22,00;88,00;0,00;0,00;"General";"Anual";"31000492";"81304062";"41.3803016826146";"2.1748113150256"
1/7/2023 0:00:00;"Terrasses en Via Pública";1;"Ciutat Vella";2;"el Barri Gòtic";"VIA. LAIETANA, 5";"4.8";4,00;8,00;4,00;8,00;0,00;0,00;"General";"Anual";"31477234";"81544145";"41.3825047845487";"2.18048512604174"
1/7/2023 0:00:00;"Terrasses en Espai Privat d'Ús Públic";1;"Ciutat Vella";2;"el Barri Gòtic";"PL. REIAL, 13";"27";12,00;48,00;12,00;48,00;0,00;0,00;"General";"Anual";"31075692";"81256160";"41.3798766885852";"2.17571601617275"
1/7/2023 0:00:00;"Terrasses en Via Pública";1;"Ciutat Vella";2;"el Barri Gòtic";"C. ARAI, 1";"9";4,00;16,00;4,00;16,00;0,00;0,00;"General";"Anual";"31189995";"81312991";"41.3803983322203";"2.17707640770502"
1/7/2023 0:00:00;"Terrasses en Via Pública";1;"Ciutat Vella";2;"el Barri Gòtic";"C. RAMBLA, 60";"36";16,00;64,00;16,00;64,00;0,00;0,00;"General";"Anual";"30955630";"81304607";"41.3803027428396";"2.17427478638937"
1/7/2023 0:00:00;"Terrasses en Via Pública";1;"Ciutat Vella";2;"el Barri Gòtic";"PL. REIAL, 10";"36";16,00;64,00;16,00;64,00;0,00;0,00;"General";"Anual";"31066353";"81294576";"41.3802218902529";"2.17559996997795"
1/7/2023 0:00:00;"Terrasses en Via Pública";1;"Ciutat Vella";2;"el Barri Gòtic";"C. RAMBLA, 12";"54";24,00;96,00;24,00;96,00;0,00;0,00;"General";"Anual";"31131770";"81014771";"41.3777073690828";"2.17641403085189"
1/7/2023 0:00:00;"Terrasses en Via Pública";1;"Ciutat Vella";2;"el Barri Gòtic";"C. ESCUDELLERS, 46";"9";4,00;16,00;4,00;16,00;0,00;0,00;"General";"Anual";"31224264";"81308303";"41.3803590387306";"2.17748673450696"
1/7/2023 0:00:00;"Terrasses en Via Pública";1;"Ciutat Vella";2;"el Barri Gòtic";"C. TAPINERIA, 12";"27";12,00;48,00;12,00;48,00;0,00;0,00;"General";"Anual";"31162106";"81798455";"41.3847683786461";"2.17668775552177"
1/7/2023 0:00:00;"Terrasses en Via Pública";1;"Ciutat Vella";2;"el Barri Gòtic";"PL. CORREUS, 6";"18";8,00;32,00;8,00;32,00;0,00;0,00;"General";"Anual";"31546464";"81394999";"41.3811673618425";"2.18132986646353"
1/7/2023 0:00:00;"Terrasses en Via Pública";1;"Ciutat Vella";2;"el Barri Gòtic";"PG. COLOM, 3";"13.5";6,00;24,00;6,00;24,00;0,00;0,00;"General";"Anual";"31546898";"81358517";"41.3808388156122";"2.18133917738455"
1/7/2023 0:00:00;"Terrasses en Via Pública";1;"Ciutat Vella";2;"el Barri Gòtic";"PL. PORTAL DE LA PAU, 4";"54";24,00;96,00;24,00;96,00;0,00;0,00;"General";"Anual";"31216971";"80915390";"41.3768195599582";"2.17744411548738"
1/7/2023 0:00:00;"Terrasses en Via Pública";1;"Ciutat Vella";2;"el Barri Gòtic";"C. CORREU VELL, 14";"9";4,00;16,00;4,00;16,00;0,00;0,00;"General";"Anual";"31426963";"81474228";"41.3818707789246";"2.17989186885558"
